views,likes,media,comments,url,caption,post_datetime
na,3164,image,5,https://www.instagram.com/p/BcmS42cnP1A/?taken-by=nokia,"Our Rajeev Suri explains at the Nokia Global Analyst Forum why we lead in #5G: #innovation, an unbeatable #5G product range, #AI & #machinelearning, our e2e portfolio, and our ability to enable the business. #NokiaIAR",2017-12-12T10:11:28.000Z
na,2551,image,5,https://www.instagram.com/p/BcnAajEHqXY/?taken-by=nokia,Nokia WING can help operators and enterprises take full advantage of #IoT opportunities.,2017-12-12T16:49:17.000Z
7800,2389,video,6,https://www.instagram.com/p/BcpgZIuHRWA/?taken-by=nokia,"And our Global Analyst Forum is a wrap! We demonstrated real #snowhow to our guests at our headquarters in Espoo, Finland.",2017-12-13T16:07:12.000Z
na,2724,image,14,https://www.instagram.com/p/BcrrEagnkOG/?taken-by=nokia,"Yesterday Nokia Bell Labs announced its prestigious Bell Labs Prize, with a first place awarded to Kaushik Sengupta for pioneering the first truly universal software defined reconfigurable mmWave.",2017-12-14T12:18:58.000Z
na,7237,image,57,https://www.instagram.com/p/Bc2YJoWnjdN/?taken-by=nokia,"We held the 19th edition of our annual Nokia Quality Awards in Espoo, Finland. Warm congratulations to our winners for excellence in customer execution, #safety, #security & #sustainability and our suppliers! Dare to think big!",2017-12-18T16:05:18.000Z
na,2878,image,13,https://www.instagram.com/p/Bc4rmouH429/?taken-by=nokia,"A group of children from Espoo, Finland, visited #Santa’s workshop in Lapland using our #OZO Live #virtualreality solution. The broadcast was delivered from Lapland to a #5G network at the Nokia Campus - a great example of the possibilities of #5G technology as it enables new services and experiences.",2017-12-19T13:33:46.000Z
na,4217,image,41,https://www.instagram.com/p/BdA7EbzHVI2/?taken-by=nokia,"We are proud to have the Finnish basketball player @laurimarkkanen joining the @nokiamobile team! We can’t wait to follow him around as he documents his #NBA season through the 13MP camera of #Nokia8! 
#nokiamobile #basketball",2017-12-22T18:22:50.000Z
na,7387,image,58,https://www.instagram.com/p/BdU6ohInMDL/?taken-by=nokia,We thank you for all the #instalove this year with our #bestnine2017.,2017-12-30T12:43:50.000Z
na,2265,image,8,https://www.instagram.com/p/Bbtg5pMH-ux/?taken-by=nokia,"#teamnokia Bangalore (India) organized a @greenlight4girls event for 100 bright and enthusiastic young women. With inspirational #STEM role models, the participants had the chance to dive into #5G technology, #IoT, #virtualreality and #DNA exploration. Swipe for more photos!",2017-11-20T08:57:12.000Z
na,2532,image,10,https://www.instagram.com/p/Bbu5aNinwBT/?taken-by=nokia,"Mark your calendars -- our #BlackFriday sale starts THIS THURSDAY! With healthy discounts of up to 50% off, you won’t want to miss this. Start planning your wish list now with @nokiahealth.
#holiday #holidayshopping #wishlist #sale",2017-11-20T21:50:36.000Z
