views,likes,media,comments,url,caption,post_datetime
na,124,image,5,https://www.instagram.com/p/BDCkiNqRlap/?taken-by=alcatelmobile,#IDOL4S's packaging is a VR Goggles - #VR in-the-box - Have you tried already #VR with your smartphone? What is you favorite VR experience? #alcatel #BoomMeUp #android,2016-03-17T04:08:09.000Z
na,207,image,13,https://www.instagram.com/p/BDCz6_rRlcw/?taken-by=alcatelmobile,Glad to collaborate with @wavesaudio to create a unique premium #audio experience for #IDOL4 and #IDOL4S - http://www.alcatelonetouch.com/global-en/news/detail?id=15067,2016-03-17T06:22:36.000Z
na,127,image,10,https://www.instagram.com/p/BDewkkeRlSj/?taken-by=alcatelmobile,"#IDOL4 and #IDOL4S include a new version of the #OnetouchMusic App, your all-in-one music ecosystem to mix online and local tracks, remix as well as play and browse featured playlist.  Stay Tuned!",2016-03-28T02:52:04.000Z
na,442,image,33,https://www.instagram.com/p/BDhSBMwRlSw/?taken-by=alcatelmobile,"#IDOL4 and the #BoomMeUp effect: the #BoomKey on the side of the device creates amazing effects on your photo gallery, videos, video games, launcher and more. Stay tune!",2016-03-29T02:22:49.000Z
na,290,image,26,https://www.instagram.com/p/BDmEbgeRlYX/?taken-by=alcatelmobile,"Have you tried the #VR #virtualreality already? What is you favorite #VR #app on #googleplay ?  Our VR Goggles are included in the box of the #IDOL4 S. It's actually the packaging of #IDOL4S. it's free. 
Looking forward to go into virtual worlds with you soon. 
Stay Tune. #alcatel #smartphone #technology #BoomMeUp #wow #brilliant

@jblaudio headphone included! #JBL",2016-03-30T23:00:16.000Z
na,152,image,6,https://www.instagram.com/p/BLVYtEAhCwP/?taken-by=alcatelmobile,"Inspiring others to live well is all part of a day's work for Laure as a professional #blogger, and #IDOL4S helps make it happen. What would you do with your #IDOL4S?",2016-10-09T07:41:30.000Z
na,115,image,1,https://www.instagram.com/p/BLvaZwmh_Vu/?taken-by=alcatelmobile,"You need the right tools if you're going to turn your passion into a profession, and Laure found the perfect match with #IDOL4S. What's your passion?",2016-10-19T10:16:36.000Z
na,136,image,8,https://www.instagram.com/p/BMNXfMHBwBj/?taken-by=alcatelmobile,"If you're going to run a blog, you need a camera that can keep up. And for health and fitness blogger Laure, the #IDOL4S doesn't disappoint. How does your phone fit in your work?",2016-10-31T01:28:20.000Z
na,89,image,2,https://www.instagram.com/p/BMTs8Jsh7j2/?taken-by=alcatelmobile,Restaurateur Adrien created a new dining experience with #IDOL 4S combining fantastic food with VR.,2016-11-02T12:31:14.000Z
na,227,image,10,https://www.instagram.com/p/BMeeXqwh4CZ/?taken-by=alcatelmobile,"The gorgeous glass and metal design of #IDOL4S can make it a difficult task keeping your hands and eyes off it during a night out, but we’ll forgive you. What dining faux pas are you guilty of?",2016-11-06T16:55:34.000Z
