views,likes,media,comments,url,caption
na,95,image,0,https://www.instagram.com/p/BYfQ8emF4HR/?taken-by=micromax_mobile,Make movie-watching the pleasure it’s meant to be with the 8”HD screen on the #CanvasPlex tab. #YourHandyPlex #ShubhMangalSavdhan
na,342,image,5,https://www.instagram.com/p/BYfei4flioZ/?taken-by=micromax_mobile,Your doorway to infinite worldview has finally arrived! Grab your #CanvasInfinity now on @amazondotin : http://amzn.to/2vU2KpH
na,246,image,0,https://www.instagram.com/p/BYfmtU7Fn6_/?taken-by=micromax_mobile,"#CanvasInfinity is out of stock! But Infinity will be within your reach, again. 
Next sale on 8th September."
404,na,video,0,https://www.instagram.com/p/BYfxAKllCKU/?taken-by=micromax_mobile,"The all-new #CanvasInfinity gets rid of those bezels to give you a cutting edge 18:9 ratio and a fully immersive screen experience. It is time to experience the Full Vision Display.

Next sale on 8th September, exclusively on @amazondotin"
379,na,video,1,https://www.instagram.com/p/BYf-nYUl2bk/?taken-by=micromax_mobile,Wishing peace and love to your family on this truly auspicious occasion. #EidUlAdhaMubarak
482,na,video,0,https://www.instagram.com/p/BYho2bRl6vX/?taken-by=micromax_mobile,"Feast all you want, calories on Bakrid only go to the heart. #HappyBakrid"
631,na,video,0,https://www.instagram.com/p/BYh2LkNFNgM/?taken-by=micromax_mobile,Screenshot and share your beard style with us! #WorldBeardDay
na,268,image,2,https://www.instagram.com/p/BYiDUfzFUgX/?taken-by=micromax_mobile,"When it comes to the #CanvasInfinity, less is truly more. Next sale on 8th September, exclusively on @amazondotin : http://amzn.to/2vU2KpH"
na,262,image,2,https://www.instagram.com/p/BYiR3l2FaX_/?taken-by=micromax_mobile,"2 is better than 1! 
See it to believe it on the #EvokDualNote. #DualCamera Buy now on @Flipkart : http://bit.ly/2wZBrZM"
577,na,video,1,https://www.instagram.com/p/BYOCHL_F9pk/?taken-by=micromax_mobile,"With an 18:9 screen ratio, the sky is the limit! Experience it only on the #CanvasInfinity.  #ExpandYourView. Register now:http://amzn.to/2vU2KpH"
na,177,image,0,https://www.instagram.com/p/BYPmJupFBbd/?taken-by=micromax_mobile,"Why stop at one when you can watch them all? Your ticket to unlimited entertainment, #ComingSoon. #Bollywood24X7 #YourOwnTheatre"
na,279,image,3,https://www.instagram.com/p/BYP7LcEFZCx/?taken-by=micromax_mobile,Get ready to immerse in a viewing experience that'll make you want for more. Register for the new #CanvasInfinity on @amazondotin: http://amzn.to/2vU2KpH
813,na,video,0,https://www.instagram.com/p/BYQQoTrlpQl/?taken-by=micromax_mobile,"No buffering, only super fast viewing with Jio 4G offers! Now available on Selfie 2 Note, Canvas Infinity, Evok Dual Note and Selfie 2. Find out more: http://bit.ly/2wNpn0a"
