views,likes,media,comments,url,caption,post_datetime
na,3056,image,21,https://www.instagram.com/p/BdHw4QmHIQs/?taken-by=vivomobile,Pick up the reds and greens on this merry Christmas day with #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot #Christmas,2017-12-25T10:08:28.000Z
na,4473,image,50,https://www.instagram.com/p/BdNKIfYHN-l/?taken-by=vivomobile,An ace up your sleeve. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-27T12:25:21.000Z
15368,2144,video,27,https://www.instagram.com/p/Bbg3kDundQ1/?taken-by=vivomobile,Always more for you to explore. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-11-15T11:06:06.000Z
na,3374,image,32,https://www.instagram.com/p/Bbl5_INH1R0/?taken-by=vivomobile,Upgrade your style with the premium design of #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-17T10:02:29.000Z
na,4070,image,45,https://www.instagram.com/p/BbrbxPJHtau/?taken-by=vivomobile,A trend-setting design is what you find on #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-19T13:33:53.000Z
na,3080,image,25,https://www.instagram.com/p/BbwM8SPHr1x/?taken-by=vivomobile,"It's not just a smartphone, it's your gaming device. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot",2017-11-21T10:00:31.000Z
na,4135,image,53,https://www.instagram.com/p/Bb1W9n8HHAs/?taken-by=vivomobile,Bold colors for any time of the year. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-11-23T10:04:17.000Z
8684,1609,video,20,https://www.instagram.com/p/Bb6goWyFoPy/?taken-by=vivomobile,When it comes into your own #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-25T10:05:48.000Z
na,2699,image,25,https://www.instagram.com/p/Bb_zmy9lUqg/?taken-by=vivomobile,"Dance to the groove with #VivoV7 I V7+.
#Vivo #VivoMobile #FullView #PerfectShot",2017-11-27T11:26:59.000Z
na,3428,image,22,https://www.instagram.com/p/BcEzyWSlEV5/?taken-by=vivomobile,Imagine a type of matte that still glows in the dark. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-11-29T10:04:46.000Z
na,2194,image,45,https://www.instagram.com/p/BcJ9cxxldJY/?taken-by=vivomobile,"Glitter is all over the place at this time of year! Find all these merry little twinkles, even better if captured by a Vivo smartphone, and share it with us. Don't forget to hashtag #Vivoway to join the game!The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+ ! #Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-12-01T10:05:24.000Z
na,1765,image,32,https://www.instagram.com/p/BcMiJ6VFZuz/?taken-by=vivomobile,"Congratulations @ashiq_rahim on winning the November #VivoWay! Your shot of #Illusion really stands out! Be sure to check your inbox and claim your brand new #VivoV7+ smartphone by December 7.

Join our monthly #VivoWay contest, and be our next lucky winner!
.
(In case of any dispute, Vivo Mobile reserves the right of final decisions.)
#Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-12-02T10:04:37.000Z
na,3198,image,15,https://www.instagram.com/p/BcPGGi1lUVX/?taken-by=vivomobile,Put yourself in a good mood every day. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-12-03T09:57:13.000Z
14254,1866,video,16,https://www.instagram.com/p/BcUa1aAlkNt/?taken-by=vivomobile,A true beauty indeed. #VivoV7 I V7+  #Vivo #VivoMobile #FullView #PerfectShot,2017-12-05T11:35:38.000Z
na,2952,image,17,https://www.instagram.com/p/BatSskfnKWU/?taken-by=vivomobile,"A seaside view through #VivoV7 I V7+ FullView™ Display.
#Vivo #VivoMobile
#FullView #PerfectShot",2017-10-26T10:21:41.000Z
na,3256,image,17,https://www.instagram.com/p/BayiaYqn7xm/?taken-by=vivomobile,"We all deserve a moment to sit back and relax. #VivoV7 I V7+
#Vivo #VivoMobile
#FullView #PerfectShot",2017-10-28T11:15:13.000Z
6845,1236,video,3,https://www.instagram.com/p/Ba3kI1hHdLl/?taken-by=vivomobile,"24MP Front Camera allows you to look perfect in every angle. #VivoV7 I V7+
#Vivo #VivoMobile
#FullView #PerfectShot",2017-10-30T10:06:35.000Z
na,1427,image,22,https://www.instagram.com/p/Ba8u6iHHl7T/?taken-by=vivomobile,"Imagine the possibilities of photography. Create an optical #Illusion without retouches, even better if it is with a Vivo smartphone, and share it with all of us. Don't forget to hashtag #Vivoway to join the game! The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+!
#Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-11-01T10:16:52.000Z
na,1331,image,26,https://www.instagram.com/p/Ba_ScG7nlj7/?taken-by=vivomobile,"Congratulations @shahicah39 on winning the October #VivoWay! #Sunset hour is such a peaceful moment to be in!😍 Be sure to check your inbox and claim your brand new #VivoV7+ smartphone by November 7.

Join our monthly #VivoWay contest, and be our next lucky winner!
.
(In case of any dispute, Vivo Mobile reserves the right of final decisions.)
#Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-11-02T10:05:46.000Z
na,3229,image,32,https://www.instagram.com/p/BbCCTCjHSk2/?taken-by=vivomobile,A cutting-edge design that mirrors your style. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-11-03T11:42:27.000Z
na,2187,image,9,https://www.instagram.com/p/BbJn9SGnrzD/?taken-by=vivomobile,Give the #VivoV7 I V7+ your sweetest smile. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-06T10:26:12.000Z
na,2762,image,20,https://www.instagram.com/p/BbMJ_dRHBJ5/?taken-by=vivomobile,Loving all the curves and edges of #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-07T10:02:05.000Z
na,4542,image,40,https://www.instagram.com/p/BbRWMhoH60I/?taken-by=vivomobile,Dive into the FullView™ Display and explore the possibilities in #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-09T10:24:55.000Z
na,2088,image,7,https://www.instagram.com/p/BbWdDVAnxgN/?taken-by=vivomobile,Don't miss a moment with #VivoV7 I V7+. #Vivo #VivoMobile #FullView #PerfectShot,2017-11-11T10:01:02.000Z
na,4925,image,33,https://www.instagram.com/p/BbbnEXFnSBW/?taken-by=vivomobile,When the state-of-the-art innovation becomes reality. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-11-13T10:04:46.000Z
na,1740,image,15,https://www.instagram.com/p/Bbg3bsEH8sD/?taken-by=vivomobile,"Imagine the possibilities of photography. Create an optical #Illusion without retouches, even better if it is with a Vivo smartphone, and share it with all of us. Don't forget to hashtag #Vivoway to join the game! The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+! #Vivo #VivoMobile #FullView #PerfectShot #giveaway",2017-11-15T11:03:58.000Z
na,2120,image,5,https://www.instagram.com/p/BZ5zFq9nY7f/?taken-by=vivomobile,"Falling for the new #VivoV7 I V7+.
#Vivo #VivoMobile #FullView #PerfectShot",2017-10-06T10:24:14.000Z
na,3658,image,39,https://www.instagram.com/p/BZ_L4TzHnmA/?taken-by=vivomobile,"When innovation and elegance blend together, #VivoV7 I V7+ is born. #Vivo #VivoMobile #FullView #PerfectShot",2017-10-08T12:37:04.000Z
na,2547,image,18,https://www.instagram.com/p/BaEEPY4nEet/?taken-by=vivomobile,Any hour with #VivoV7 I V7+ is the golden hour. #Vivo #VivoMobile#FullView #PerfectShot,2017-10-10T10:06:30.000Z
na,3561,image,35,https://www.instagram.com/p/BaJRdmmHw3_/?taken-by=vivomobile,Fuel it up in no time. #VivoV7 I V7+ #Vivo #VivoMobile#FullView #PerfectShot,2017-10-12T10:38:15.000Z
na,1871,image,8,https://www.instagram.com/p/BaO_IcBn0zE/?taken-by=vivomobile,A comfortable grip that feels so natural and easy. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-10-14T15:53:31.000Z
na,2632,image,12,https://www.instagram.com/p/BaThHodHjyR/?taken-by=vivomobile,Sleek. Durable. The glow that shines from miles away. #VivoV7 I V7+ #Vivo #VivoMobile #FullView #PerfectShot,2017-10-16T10:07:28.000Z
na,1243,image,15,https://www.instagram.com/p/BaWKE6mn4e6/?taken-by=vivomobile,"The color you can see at the #goldenhour is breathtaking. Capture the sunset even better with a Vivo smartphone, and share it with all of us. Don't forget to hashtag #Vivoway to join the game! The best photo of the month will be featured on our page, and the winner will take home a #free #VivoV7+!
#Vivo #VivoMobile#FullView #PerfectShot #giveaway",2017-10-17T10:43:50.000Z
na,1767,image,13,https://www.instagram.com/p/BaYuxnYnS8F/?taken-by=vivomobile,Travel light. The #VivoV7 I V7+ is designed to be the perfect fit. #Vivo #VivoMobile #FullView #PerfectShot,2017-10-18T10:43:00.000Z
15996,2169,video,32,https://www.instagram.com/p/Badz4bcHHo-/?taken-by=vivomobile,Matte Black or Champagne Gold? #VivoV7 I V7+ #Vivo #VivoMobile#FullView #PerfectShot,2017-10-20T10:05:03.000Z
na,2269,image,12,https://www.instagram.com/p/Bai9O_-nGZ_/?taken-by=vivomobile,"You can never take your eyes off #VivoV7 I V7+.
#Vivo #VivoMobile
#FullView #PerfectShot",2017-10-22T10:01:45.000Z
na,3436,image,25,https://www.instagram.com/p/BaoIRbqHWNH/?taken-by=vivomobile,"Flat and round at the same time.#VivoV7 I V7+
#Vivo #VivoMobile
#FullView #PerfectShot",2017-10-24T10:14:24.000Z
na,1677,image,15,https://www.instagram.com/p/BaqsGv_nCiC/?taken-by=vivomobile,"""The light inside you never dies. Don't wait for the silver lining, but become one."" #VivoGram by 📷@visionbyumang. Capture every moment that brightens your soul.",2017-10-25T10:06:00.000Z
na,3476,image,42,https://www.instagram.com/p/BZgHsloHWPi/?taken-by=vivomobile,"Groundbreaking technology combining with a classic gold -  #VivoV7 I V7+ 
#Vivo #VivoMobile #FullView #PerfectShot",2017-09-26T11:04:03.000Z
na,1952,image,7,https://www.instagram.com/p/BZil5gsnFjY/?taken-by=vivomobile,"Cold blooded: a camera so cool that it produces sharp pictures on the move. Vivo V7 and V7+, come take your sharpest shot.
#VivoV7 | V7+ #Perfectshot",2017-09-27T10:06:26.000Z
na,1757,image,13,https://www.instagram.com/p/BZk479SHLi_/?taken-by=vivomobile,"Outlast the night: finally the perfect camera to capture all your moments in low light. 
#VivoV7 | V7+ #Perfectshot",2017-09-28T07:31:17.000Z
