views,likes,media,comments,url,caption
na,886,image,12,https://www.instagram.com/p/BXSvzr-nON1/?taken-by=gioneeindia,"Clarity and precision at its best! Shot on #A1Plus by @foodainment

#Repost @foodainment with @repostapp
・・・
Got my hands on Gionee A1 Plus. This phone has an amazing Camera, this picture is shot on Portrait Mode and I am impressed with the quality of Camera.
.
#gioneea1plus #a1plus #mya1plus #bea1 #foodtalkindia #foodiliciousmumbai #mumbaikar #thehungrymumbaikar #mumbaifoodie #mumbaidiaries #mumbaifoodlovers #foodphotography #foodmaniacindia #desi_diaries #indianfoodbloggers #mumbaiblogger #itz_mumbai #foodie #mumbaifood #foodofmumbai  #foodblogger #instafood #rashmisfoodiepicks #love #somumbai #things2doinmumbai #foodiesofindia #instamumbai"
na,709,image,8,https://www.instagram.com/p/BXXmrTTH8vg/?taken-by=gioneeindia,"When the colours came to life! Shot on #A1Plus by @pallabhazarika
#Repost @pallabhazarika with @repostapp
・・・
The photos from #gioneea1plus are quite natural in color - like literally! #bae1 #pallabphotography #photography #photooftheday #phonephotography"
na,825,image,3,https://www.instagram.com/p/BXh-djZHP85/?taken-by=gioneeindia,"Remember every moment in vivid detail with the 5P lens and dual rear camera of the #A1Plus 
#Repost @pallabhazarika ・・・
Enjoying Sunset from Balcony... #gioneea1plus #bae1 #pallabphotography #photography #photooftheday #phonephotography"
na,665,image,7,https://www.instagram.com/p/BXkQWPan1un/?taken-by=gioneeindia,"Now only focus on the object of your desire, and blur out the rest with the new Bokeh picture mode! #A1Plus

#Repost @theadityanathjha ・・・
A monk in meditation #ShotonA1Plus 
#camera #mobilephotography #mobiles #smartphones #GioneeA1Plus #gionee @gioneeindia"
na,"1,024",image,3,https://www.instagram.com/p/BXmre7hnkIh/?taken-by=gioneeindia,"Prepare to be awestruck by the colour representation of the #A1Plus in HDR mode!

#Repost @ro5h4n ・・・
About faith and Symmetry. 
Quite impressed with the dynamic range and color reproduction of #GioneeA1Plus in HDR mode. @gioneeindia 
Exif - f2, 4mm, 1/4000s, ISO 100

#a1plus #mya1plus #bea1 . . . . . . . . . . . . . . 
#phoneographic #jhandewalan #hanuman #_soidelhi #dpeg #sodelhi #delhigram #dfordelhi #delhi_igers #saadidilli #heydelhi #dd_delhi  #delhiwale #delhisnaps #omgdelhi #ifoundawesome #things2doindelhi #trellingdelhi #dildilli #hellodelhi"
na,731,image,10,https://www.instagram.com/p/BXpqvR0HFNZ/?taken-by=gioneeindia,"Now choose the focal point of your image, and let the Bokeh picture effect take care of blurring the extras! #A1Plus
#Repost @ro5h4n ・・・
|Faded Glory|

Her letters to me
So short and vulnerable.
Short as can be,
almost not there.

Distant love that never was! 
Shot on #GioneeA1Plus in Portrait mode, the dual camera setup helps in achieving DSLR like Depth Of Focus. 
@gioneeindia

#a1plus #mya1plus #bea1 . . . .
. . . . . . . 
#phoneographic # letters #connaughtplace #postbox #_soidelhi #dpeg #sodelhi #delhigram #dfordelhi #delhi_igers #saadidilli #heydelhi #dd_delhi  #delhiwale #omgdelhi #ifoundawesome"
na,"1,033",image,0,https://www.instagram.com/p/BT0kzeRDnDj/?taken-by=gioneeindia,"Her Gymfie is definitely inspiring #Selfiestan! Share your gymfies & join @geetaphogat in #GioneeSPL to win cool prizes

#Repost @geetaphogat with @repostapp
・・・
Hard work at the gym brings a special smile to my Gymfie. Join me in #selfiestan to win #GioneeSPL prizes. @gioneeindia"
na,"1,207",image,11,https://www.instagram.com/p/BT6QK0OjcX_/?taken-by=gioneeindia,Here’s to the ones who’re always on the move. Stay connected for up to 2 days with the A1’s super battery – bit.ly/GioneeA1 #BeA1
na,"1,102",image,9,https://www.instagram.com/p/BT_2X09jpzm/?taken-by=gioneeindia,"#Selfiestan, share sumptuous moments with your Foodfies on Twitter with #Selfiestan to win a Gionee A1 & exciting #GioneeSPL prizes."
na,"1,353",image,0,https://www.instagram.com/p/BUBwmFojWQ7/?taken-by=gioneeindia,Going on a road trip? Take the road less traveled with carfies & groupfies on the move. Only on the Gionee A1 – http://bit.ly/GioneeA1 #BeA1
na,"1,194",image,0,https://www.instagram.com/p/BUETTI2jvjn/?taken-by=gioneeindia,"She begins her day with a delicious breakfast and dazzling foodfies! #Selfiestan, share your foodfies just like @karishmaktanna & win exciting #GioneeSPL prizes!

Repost from @karishmaktanna using @RepostRegramApp . . .

Mornings are never complete without a lip-smacking breakfast & a gorgeous Foodfie. #Selfiestan, share yours now to win #GioneeSPL prizes! @gioneeindia"
na,875,image,5,https://www.instagram.com/p/BUHNSzoDWHU/?taken-by=gioneeindia,"Hit winning shots on the court. Take amazing photos off it, with the Gionee A1’s 13MP rear camera with f2.0 aperture – http://bit.ly/GioneeA1 #BeA1"
na,"1,578",image,10,https://www.instagram.com/p/BUOQ3dBDVb_/?taken-by=gioneeindia,"Delicious food deserves amazing Foodfies like this one by @radhikamadan. #Selfiestan, share your Foodfies to win amazing #GioneeSPL prizes. Go for it!

#Repost @radhikamadan with @repostapp
・・・
Amazing food deserves amazing foodfies. Follow my footsteps & send your foodfies with #Selfiestan on Twitter. #GioneeSPL @gioneeindia"
