views,likes,media,comments,url,caption,post_datetime
na,131,image,1,https://www.instagram.com/p/BWJU0swlouS/?taken-by=acer,Make anywhere your desk with the lightweight #Swift7.,2017-07-05T01:02:02.000Z
na,145,image,2,https://www.instagram.com/p/BWOepuaFhfd/?taken-by=acer,Create your style with the #Aspire7,2017-07-07T01:04:07.000Z
na,185,image,0,https://www.instagram.com/p/BWnM_Rklfor/?taken-by=acer,"Work, play, create, share. With the #Spin7, you can.",2017-07-16T15:30:48.000Z
na,511,image,2,https://www.instagram.com/p/BWsYJ10lLsF/?taken-by=acer,Portable power. Work from anywhere with the #Aspire7,2017-07-18T15:44:33.000Z
na,109,image,0,https://www.instagram.com/p/BT73u69lg9Z/?taken-by=acer,Color and texture tell great stories of our personalities! Check out the latest Swift 3 series. Relive our latest show at www.acer.com/nextatacer #NextAtAcer #swift3,2017-05-11T02:34:56.000Z
na,70,image,0,https://www.instagram.com/p/BUFrQDUFr0O/?taken-by=acer,Celebrating #MothersDay? Spoil mom - she deserves it!,2017-05-14T21:58:16.000Z
na,76,image,0,https://www.instagram.com/p/BUQl2qZl89V/?taken-by=acer,Get the power and flexibility you need to dream big with the #aspires13.,2017-05-19T03:42:45.000Z
na,108,image,1,https://www.instagram.com/p/BURRXaPFhx7/?taken-by=acer,"Long days are a bit easier with the sleek, ultra-thin #swift7.",2017-05-19T10:02:58.000Z
na,102,image,0,https://www.instagram.com/p/BUeb4kRlUMT/?taken-by=acer,Life demands flexibility. That's why the #spin5 gives you 4 modes.,2017-05-24T12:45:00.000Z
na,135,image,1,https://www.instagram.com/p/BUjmBAsFzIu/?taken-by=acer,The Swift 3: A sleek design you can feel.,2017-05-26T12:49:44.000Z
na,73,image,1,https://www.instagram.com/p/BU-0J2CF9jp/?taken-by=acer,Spotted: ultimate productivity. #switchalpha12,2017-06-06T02:32:46.000Z
na,112,image,0,https://www.instagram.com/p/BVV3YEIFywC/?taken-by=acer,The evolution from real life to digital life. Beauty is everywhere. #SwitchAlpha12,2017-06-15T01:23:27.000Z
na,118,image,1,https://www.instagram.com/p/BVXR4cPlvfs/?taken-by=acer,The #swift3 - Pretty enough to put on a shelf.,2017-06-15T14:34:19.000Z
na,156,image,0,https://www.instagram.com/p/BVa-buclews/?taken-by=acer,It's okay to sleep in on the weekend. Really.,2017-06-17T01:01:20.000Z
na,180,image,2,https://www.instagram.com/p/BVdjRUIlXac/?taken-by=acer,"Add another tool to his toolbox, dad deserves the best. Happy #FathersDay!",2017-06-18T01:01:42.000Z
na,86,image,0,https://www.instagram.com/p/BVgIuRfl8TM/?taken-by=acer,Are you ready to get this week started? Time to get productive.,2017-06-19T01:07:27.000Z
