views,likes,media,comments,url,caption
na,40,image,0,https://www.instagram.com/p/BYVykCVh655/?taken-by=zteusa,"Talk, text, play and do more of what you love with the powerful 4080 mAh battery."
na,120,image,13,https://www.instagram.com/p/BYVylYeBVBV/?taken-by=zteusa,Bigger. Bolder. Better. #BladeZMax
na,53,image,0,https://www.instagram.com/p/BYVymguBcGn/?taken-by=zteusa,Dual cameras. Fast captures.
na,120,image,1,https://www.instagram.com/p/BSRrINFhEge/?taken-by=zteusa,"It's the brightest colors that shine in the storm.

#ShotOnAxon by @viaaaron #travel #vacay #travelphotography #mobilephotography #myaxon #ZTE #storm #wanderlust #palmtrees"
na,145,image,1,https://www.instagram.com/p/BS12Rrmhfc9/?taken-by=zteusa,"When you find colors like this, you have to be ready to capture them. Tag us with your 🌅 pics #ShotOnAxon and #ShotOnBlade for a chance to be featured!

#ShotOnAxon by @loganbrown98 .
.
.

#myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography"
na,157,image,1,https://www.instagram.com/p/BTAKcgwhrae/?taken-by=zteusa,"komorebi (木漏れ日) - the Japanese word for ""sunlight filtered through the leaves of a tree."" .
.

#ShotOnAxon by @loganbrown98 #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography"
na,165,image,6,https://www.instagram.com/p/BTJo71dBrqd/?taken-by=zteusa,"The ripple effect only begins when someone is unafraid of making a splash.
.
.
.

#ShotOnAxon by @loganbrown98 #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography"
na,143,image,4,https://www.instagram.com/p/BTSLfuHBNry/?taken-by=zteusa,"Hey, there's nothing wrong with checking out your reflection. 😉☀️ .
.
.
#ShotOnAxon by @zteaxon7mini #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotograph"
397,na,video,3,https://www.instagram.com/p/BTXDquIhAHf/?taken-by=zteusa,"Views like this deserve to be timelapsed .
.
.

#ShotOnAxon by @emudojo #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography #timelapse"
na,133,image,4,https://www.instagram.com/p/BTb1MVQBAwq/?taken-by=zteusa,"The Palmettes.
.
.
.

#ShotOnAxon by @itskian #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography"
na,168,image,1,https://www.instagram.com/p/BTkF_AwBDmB/?taken-by=zteusa,"Is there anything more peaceful than the sun rising over the ocean? .
.

#ShotOnAxon by @johnokl #myAxon #Axon7 #Axon7mini #phonephotography #mobilephotography #sun #sunrise #sunset #light #photography #wanderlust #travelphotography"
