views,likes,media,comments,url,caption
na,41.1k,image,308,https://www.instagram.com/p/BZySd7LBjBs/?taken-by=samsungmobile,More screen. More space. This is the Infinity Display on the #GalaxyNote8.
na,45.8k,image,411,https://www.instagram.com/p/BZ00dveBQz7/?taken-by=samsungmobile,The Infinity Display erases the boundaries between your phone and your reality. #GalaxyNote8
na,24.5k,image,69,https://www.instagram.com/p/BaBscIpht_k/?taken-by=samsungmobile,"When one door closes, it often makes for a great shot. #GalaxyNote8 #ShotFromTheGalaxy 📷:@syncio"
na,32.5k,image,134,https://www.instagram.com/p/BaERPNOBEmE/?taken-by=samsungmobile,"Misty hues of blue, captured effortlessly on the #GalaxyNote8. #ShotFromTheGalaxy 📷: @m0b3rg"
na,22k,image,117,https://www.instagram.com/p/BaG2ByxhnkE/?taken-by=samsungmobile,Beauty is in the details. Capture every last one with the #GalaxyNote8. #ShotFromTheGalaxy 📷: @jason.rk
76.1k,na,video,71,https://www.instagram.com/p/BaL_ck0BmCi/?taken-by=samsungmobile,The difference between an average photo and your Instagram-worthy shot? The S Pen and Live Message on the #GalaxyNote8.
52.8k,na,video,54,https://www.instagram.com/p/BaT_4BuhhHI/?taken-by=samsungmobile,There are the kinds of photos everyone posts. Then there are the photos you can make your own using the #GalaxyNote8 with the S Pen.
55.1k,na,video,100,https://www.instagram.com/p/BaWSWDnBwXT/?taken-by=samsungmobile,"When you’re getting nature withdrawals in the city, there’s the #GalaxyNote8. Reimagine your photos with the S Pen."
263k,na,video,275,https://www.instagram.com/p/BamFo62Bg95/?taken-by=samsungmobile,Too many wires. Not enough outlets.  Keep the story alive with the Samsung Wireless Charger. #GalaxyNote8
244k,na,video,282,https://www.instagram.com/p/Baoq1QIhgcU/?taken-by=samsungmobile,"When your #GalaxyNote8 is at 1%, keep calm and carry on with the Samsung Wireless Charger."
na,28k,image,176,https://www.instagram.com/p/BY8K_KFhLFD/?taken-by=samsungmobile,Take some time for reflection with the #GalaxyS8. #ShotFromTheGalaxy 📷: @bernardomontoy
na,35.3k,image,319,https://www.instagram.com/p/BZBVcGzhaVr/?taken-by=samsungmobile,Master tree pose – and the art of the profile picture – with the S Pen and the #GalaxyNote8.
na,27.9k,image,208,https://www.instagram.com/p/BZD5cqnBQBq/?taken-by=samsungmobile,Bring your skateboarding tricks to life - even before you have your skateboard. #GalaxyNote8
na,31.7k,image,316,https://www.instagram.com/p/BZGmo7Uh4s8/?taken-by=samsungmobile,"Before you hit the road, look up directions and your road trip playlist at the same time with the #GalaxyNote8."
331k,na,video,383,https://www.instagram.com/p/BZLnylrhq9n/?taken-by=samsungmobile,Open and close. Introducing the Clear View Standing Cover for the #GalaxyNote8.
437k,na,video,411,https://www.instagram.com/p/BZONLE1hFiC/?taken-by=samsungmobile,Learn how to get the most out of the Clear View Standing Cover for the #GalaxyNote8.
236k,na,video,178,https://www.instagram.com/p/BZQxVeyh9VP/?taken-by=samsungmobile,Two ways to see your videos: Clear View Standing Cover and Protective Standing Cover for the #GalaxyNote8.
173k,na,video,139,https://www.instagram.com/p/BZTWMUDhmQd/?taken-by=samsungmobile,"When your cat interrupts the game, keep calm and keep watching with the Protective Standing Cover for the #GalaxyNote8."
217k,na,video,181,https://www.instagram.com/p/BZV68UaBGW7/?taken-by=samsungmobile,"When you have your hands full, but you also have a Protective Standing Cover for the #GalaxyNote8."
195k,na,video,216,https://www.instagram.com/p/BZYlBbhB_Tj/?taken-by=samsungmobile,Make sure your phone has a happy ending with the Protective Standing Cover for the #GalaxyNote8.
95.4k,na,video,61,https://www.instagram.com/p/BZdpUi6hbpo/?taken-by=samsungmobile,"Whether you ride for fun, or for your commute, GPS on the #GearFit2Pro lets you map out where you’ve been."
na,21.2k,image,65,https://www.instagram.com/p/BZgOHUuB-Ct/?taken-by=samsungmobile,"Enjoy water sports, without worrying about getting your #GearFit2Pro wet."
na,37.3k,image,128,https://www.instagram.com/p/BYE-YsDBOpV/?taken-by=samsungmobile,A sight for sore eyes. #Eclipse #ShotFromTheGalaxy #GalaxyS6 📷: @loutr44
na,61.1k,image,757,https://www.instagram.com/p/BYJAA1BhY49/?taken-by=samsungmobile,The new #GalaxyNote8 is finally here. Click the link in our bio to find out more.
na,25k,image,99,https://www.instagram.com/p/BYLP3-cBGOJ/?taken-by=samsungmobile,Nothing like a sunset pic from your new #GalaxyNote8 to let everyone know you’re living in the moment. #ShotFromTheGalaxy
na,30.7k,image,144,https://www.instagram.com/p/BYN0rtMhGer/?taken-by=samsungmobile,"Sure, you have a great eye. But having a #GalaxyNote8 doesn’t hurt either. #ShotFromTheGalaxy"
na,19.4k,image,95,https://www.instagram.com/p/BYbZ6M0hq9r/?taken-by=samsungmobile,Introducing #GearSport. Let fitness become part of your everyday routine.
na,26.6k,image,138,https://www.instagram.com/p/BYbadArBtRz/?taken-by=samsungmobile,Stay active in style with #GearSport.
na,21.8k,image,159,https://www.instagram.com/p/BYbbm38B1c1/?taken-by=samsungmobile,"Introducing #GearFit2Pro, our all-new GPS fitness band."
na,28.5k,image,120,https://www.instagram.com/p/BYf2O_JBfJm/?taken-by=samsungmobile,Stay motivated. #GearS3 #Frontier
na,24.8k,image,113,https://www.instagram.com/p/BYgRsnRhfti/?taken-by=samsungmobile,Multiple time zones. At a glance. #GearS3 #Frontier
na,24.3k,image,263,https://www.instagram.com/p/BYgtcidBC8h/?taken-by=samsungmobile,Classy or Rugged? #GearS3 #Classic #Frontier
47.8k,na,video,86,https://www.instagram.com/p/BYx3z_ABbrg/?taken-by=samsungmobile,The thought counts even more with the S Pen on the #GalaxyNote8.
na,38.7k,image,115,https://www.instagram.com/p/BY5mLtZhzN0/?taken-by=samsungmobile,Stumble upon heaven? Preserve it forever. #ShotFromTheGalaxy 📷: @bdrj8
na,24.9k,image,63,https://www.instagram.com/p/BXTQW_Fhq_L/?taken-by=samsungmobile,Every color pairing is complementary if you pick the right filter. #partner #ShotFromTheGalaxy 📷: @rrrudya
129k,na,video,178,https://www.instagram.com/p/BXVMj63BuEA/?taken-by=samsungmobile,Snap a light-hearted prank in the dark. #GalaxyS8 #UnboxYourPhone
233k,na,video,241,https://www.instagram.com/p/BXVmuKRhyXx/?taken-by=samsungmobile,Let your creativity blossom into likes.#GalaxyS8 #UnboxYourPhone
na,35.6k,image,165,https://www.instagram.com/p/BXiEdtyhReU/?taken-by=samsungmobile,"Don’t just see in the dark, make it your canvas. #GalaxyS8 #ProMode Check out the Samsung Mobile YouTube channel to learn how."
na,38.3k,image,225,https://www.instagram.com/p/BXnWEDrh-yz/?taken-by=samsungmobile,"Splash away with the water resistant #GalaxyS8, and record more poolside fun."
na,54.2k,image,510,https://www.instagram.com/p/BXpxigVhFS_/?taken-by=samsungmobile,Emerge victoriously with the perfect underwater shot... thanks to the #GalaxyS8.
136k,na,video,186,https://www.instagram.com/p/BXsWVYJhDhH/?taken-by=samsungmobile,Never get out. #ShotFromTheGalaxy underwater on the #GalaxyS8
na,25.4k,image,79,https://www.instagram.com/p/BX3Svj1BbTc/?taken-by=samsungmobile,Keep calm and carry your water resistant #GalaxyS8. #ShotFromTheGalaxy 📷: @petar_metic
na,36k,image,94,https://www.instagram.com/p/BX5OUjBBOj6/?taken-by=samsungmobile,The tide is high. The waves are higher. #ShotFromTheGalaxy 📷: @brawn_vieira
na,28.6k,image,89,https://www.instagram.com/p/BX7zGxaB8q0/?taken-by=samsungmobile,Row your boat until you get the perfect shot. #ShotFromTheGalaxy 📷: @tineslegerss
na,29.7k,image,88,https://www.instagram.com/p/BYD4W-4hrWy/?taken-by=samsungmobile,"The sky is no limit. To best capture #SolarEclipse2017, use Pro Mode on your Galaxy device and manually adjust exposure settings. Share your photos with #ShotFromTheGalaxy! 📷: @abasov_muzaffar"
na,50k,image,159,https://www.instagram.com/p/BYErngBhTvF/?taken-by=samsungmobile,Totally. #Eclipse #ShotFromTheGalaxy #GalaxyS7edge 📷: @vanhym
na,24.1k,image,149,https://www.instagram.com/p/BWciJL2hegr/?taken-by=samsungmobile,A milkshake this epic deserves #GalaxyS8's Food Mode.
na,21.7k,image,60,https://www.instagram.com/p/BWpbUOQB-MB/?taken-by=samsungmobile,Rise. Set. Repeat. #ShotFromTheGalaxy 📸: @ch.aska
na,33.8k,image,107,https://www.instagram.com/p/BWr_DzdBB9a/?taken-by=samsungmobile,Live in the moment…but snap a picture first. #ShotFromTheGalaxy 📸: @vinz.world
na,26.6k,image,116,https://www.instagram.com/p/BWujIhwBTw3/?taken-by=samsungmobile,"If you’re going to post a sunset, do it right. #ShotFromTheGalaxy. 📸: @kevin_bmw_max"
na,20.1k,image,80,https://www.instagram.com/p/BW7ayhIBc6_/?taken-by=samsungmobile,The perfect summer companion. #GearS3 #Frontier
na,23.2k,image,112,https://www.instagram.com/p/BW7ocfpBlom/?taken-by=samsungmobile,Always ready for adventure. #GearS3 #Frontier
na,20.3k,image,104,https://www.instagram.com/p/BW72FfFBGwS/?taken-by=samsungmobile,The smartwatch for watch lovers. #GearS3 #Frontier
na,28.8k,image,118,https://www.instagram.com/p/BXAn3PbBXD_/?taken-by=samsungmobile,Everyone takes pictures of the ocean. Not all of them look this good. #ShotFromTheGalaxy 📸: @ruggero_falone
na,28k,image,119,https://www.instagram.com/p/BXDLXHYBlcd/?taken-by=samsungmobile,You can have dry feet or you can have a great pic. Not both. #ShotFromTheGalaxy 📸: @kim.huiskes
na,33k,image,541,https://www.instagram.com/p/BXFuK7jh0X5/?taken-by=samsungmobile,"Get a little lost, and find the perfect shot. #ShotFromTheGalaxy 📸: @cheesecakesandvinyl"
na,36.7k,image,252,https://www.instagram.com/p/BXQMod-hLsc/?taken-by=samsungmobile,"When taking a shot on a cloudy day, a filter goes a long way. 
#ShotFromTheGalaxy 📸:@navnapant"
na,24.2k,image,61,https://www.instagram.com/p/BXSnW-LBKz7/?taken-by=samsungmobile,"If you're venturing off the beaten path, at least pick a good filter. #ShotFromTheGalaxy 📸:@nma.g"
na,23.3k,image,75,https://www.instagram.com/p/BVzcjXyhLIy/?taken-by=samsungmobile,Ordinary places often make for extraordinary shots. 📸: @hashtagalek
282k,na,video,158,https://www.instagram.com/p/BV4eo_dBWv6/?taken-by=samsungmobile,Watch your baseball games from a better angle. Clear View Standing Cover for the #GalaxyS8.
240k,na,video,94,https://www.instagram.com/p/BV7ECM9hKop/?taken-by=samsungmobile,When you need both hands to cook. Clear View Standing Cover for the #GalaxyS8.
361k,na,video,218,https://www.instagram.com/p/BV9opChBDCp/?taken-by=samsungmobile,Practice your ballet moves with some help. Clear View Standing Cover for the #GalaxyS8.
