views,likes,media,comments,url,caption
"8,931",na,video,14,https://www.instagram.com/p/BRvsOvtDu9P/?taken-by=hp,HP Sprocket prints always stick around where the fun is. 😛 #HappyStPatricksDay ☘
17.6k,na,video,24,https://www.instagram.com/p/BR6sGMuDFKq/?taken-by=hp,Draw your path and watch it turn into instant directions. / Spectre x360 #HPx360
21.7k,na,video,31,https://www.instagram.com/p/BR9NZEjjXIr/?taken-by=hp,"Bring your notes into focus with the DeskJet 3755, our smallest All-in-One printer."
na,"3,650",image,22,https://www.instagram.com/p/BR_yMDIDNyh/?taken-by=hp,The freedom to make notes your way is a thing of beauty. / Spectre x360 #HPx360
15.5k,na,video,11,https://www.instagram.com/p/BSMqYQ_jUAa/?taken-by=hp,"The smallest All-in-One printer might be petite, but it still packs a powerful serve."
na,"4,212",image,38,https://www.instagram.com/p/BSRz3fyjB5d/?taken-by=hp,Powerful PC. Powerful stylus. What will you create? / Spectre x360 #HPx360
na,"3,462",image,28,https://www.instagram.com/p/BShQgzlj7FE/?taken-by=hp,Sketch your best ideas yet on a powerful PC. / Spectre x360 #HPx360
14.6k,na,video,18,https://www.instagram.com/p/BStfT2RjaQq/?taken-by=hp,Design the perfect floor plan with the natural power of our stylus. / Spectre x360 #HPx360
na,"2,317",image,31,https://www.instagram.com/p/BSwtbgRD3JT/?taken-by=hp,Sweet moments are good for you 🍬 as long as you share. Print every fun moment with the HP Sprocket printer right from your phone. 🐰
na,"3,896",image,29,https://www.instagram.com/p/BQMBTF4B8T9/?taken-by=hp,"Captivates everyone. / Spectre x360 #HPx360
Credit: @megbiram"
43.9k,na,video,146,https://www.instagram.com/p/BQO3PTQB9F9/?taken-by=hp,"Mix and match, white and black - the possibilities are endless with the Sprocket printer!
Video by @smcmennamy of #combophotos"
na,"4,758",image,30,https://www.instagram.com/p/BQRK7bdAQQi/?taken-by=hp,"Copper is the new black. / #HPSpectre Laptop
Credit: @jessalizzi"
na,"2,964",image,12,https://www.instagram.com/p/BQTvtOAhjEI/?taken-by=hp,"We hear wedding bells! What's the best way to plan your big day? Paint a complete picture with prints from a Sprocket!
Photo by @kate.lavie"
na,"3,650",image,35,https://www.instagram.com/p/BQWUedIBW-N/?taken-by=hp,Is your name Wi-Fi? Because we’re feeling a connection. 😘 | HP DeskJet 3755
na,"4,457",image,31,https://www.instagram.com/p/BQeC1QtB41m/?taken-by=hp,"Treat yourself to exceptional power and versatility. / Spectre x360 #HPx360
Credit: @chrisellelim"
